"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time","SampleID"
325209,293214,85,298436,260050,91,3822.23,-1472.9,22638.8,37786.7,2449.63,745.786,2088.31,304.044,20243.3,155.49,16.1882,1
305735,281976,85,268325,242669,87,2963.5,-1705.01,11770.9,14724.8,2168.38,2481.26,2828.21,453.017,19123.2,-469.674,16.2057,1
254258,239834,82,167627,155379,85,2955.52,-1073.34,7542.32,36600.8,-86.0606,11024.5,1554.03,-670.569,27367.4,4218.74,16.2067,1
287055,245057,86,539349,448370,94,4309.05,-861.416,27166.6,4583.36,1929.4,2233.57,2916.26,713.853,39382.3,137.081,16.215,1
245858,227986,84,201646,184275,84,1899.36,-1755.65,5943.52,21120.3,3446.13,13572.8,1315.06,1408.06,11457.5,359.362,16.217,1
213565,195382,79,325065,291828,85,2506.06,-1680.36,20055.3,49440.7,712.407,1643.22,5933.3,1094.21,29829.3,-558.26,16.2253,1
293154,261424,85,314081,274591,89,3418.9,6.57052,11949.9,14495.8,1459.88,274.364,2876.44,649.684,30856.4,41.8665,16.2283,1
207842,188611,80,288136,262400,84,2567.79,-2090.01,19469.6,65447.6,716.43,5621.32,4066.72,722.139,24819.2,251.415,16.2294,1
151401,139532,77,136695,126089,81,1736.78,-191.455,4483.25,23351.7,4720.58,9323.21,2240.56,-264.695,18294.4,4296.44,16.2314,1
269510,248392,87,173822,159984,85,2262.21,-612.593,11763,33101.7,-624.222,6848.7,1227.56,329.708,13759,542.296,16.2356,1
270417,229426,92,228370,190295,100,4514.82,-305.627,19109,36474.3,43.6881,859.487,2608.78,-564.306,23464,1296.86,16.2356,1
304132,274960,85,246077,223431,89,3322.57,-1788.87,16849.3,18595.9,2066.22,2001.31,802.164,486.366,16979.5,-469.362,16.2428,1
220268,195315,81,293166,263444,86,1820.19,-1454.44,14648.7,23186.5,345.926,4850.74,1904.87,-799.565,28934.7,1271.64,16.2489,1
251993,224873,83,359100,323015,89,2480.65,-1135.93,15527.9,40314.9,2426.68,6689.46,5330.64,-475.377,28831.9,783.193,16.2613,1
230084,207184,83,331973,306650,87,3414.94,-2176.51,25673.7,38554.5,-817.097,1056.9,9968.66,439.766,31563.6,-164.99,16.2623,1
284333,263769,83,235046,219664,85,3975.97,-272.154,10302.5,23227.9,2531.68,1702.7,1657.61,84.8609,16182.3,-16.1004,16.2706,1
341941,307187,87,312839,277877,95,3569.93,-1372.02,20099.4,49937.5,243.126,6336.07,347.423,554.298,27909.7,1659.25,16.2726,1
196104,175677,80,270710,242701,87,2353.29,622.896,8795.36,22243.7,2845.26,-781.982,3773.19,115.243,26960.8,3002.92,16.2747,1
287756,268615,83,257340,234829,85,6031.21,108.686,13466.7,45455.7,2576.85,227.354,2617.68,173.761,22050.7,1487.69,16.2757,1
304128,282987,84,240976,217284,87,3403.42,-1739.28,19441,33411,3036.91,2142.12,1638.91,-993.51,17794.5,227.449,16.2767,1
275458,263479,82,161061,152914,81,3907.49,-289.692,2279.37,3864.35,3074.19,1192.59,531.635,22.4832,14089.9,1165.48,16.2798,1
188512,189274,75,221597,210024,81,2697.23,-721.978,6992.7,24377.7,803.482,6178.24,2025.14,-1352.46,8578.57,140.232,16.2819,1
248747,243534,81,182588,170995,82,3128.77,-796.437,6341.15,70728.8,-37.7978,9142.08,2440.66,483.219,6924.49,-502.445,16.2829,1
293421,275652,83,205299,186408,86,5755.8,-386.565,7358.55,36076.3,1649.22,3517.36,255.251,-511.838,20549.9,220.351,16.2891,1
345645,318649,86,295232,265538,88,8477.85,-2039.87,15198.8,4387.28,841.084,825.591,1772.86,1343.76,20399.5,-822.51,16.2891,1
289216,270498,83,249028,227493,86,3708.57,215.544,13210,25831.8,1236.32,1121.26,843.61,-323.088,18289.8,489.012,16.3014,1
200614,170849,80,405120,333317,90,5104.02,-3914.43,28827.5,56534.6,-34.6224,559.1,3082.36,652.498,30783.1,-404.673,16.3025,1
284031,267446,84,179784,168824,83,3241.32,-1330.88,7039.29,17642,1206.1,2320.7,-251.965,-604.594,14357.4,-135.141,16.3045,1
162493,142717,81,239335,218982,85,1453.04,-83.5673,4564.78,24266.9,981.305,6300.25,1882.36,297.364,17153.6,986.089,16.3066,1
267757,230108,84,362172,311724,89,4125.31,-2059.31,24421.4,11314.8,-476.621,3532.68,2812.28,61.5177,31133,635.108,16.3086,1
321930,294346,86,274629,244266,91,2867.26,-2442.96,23645.6,30700.3,520.539,3126.73,2527.09,175.995,25395,2690.03,16.3292,1
248821,214955,84,466319,398386,91,7712.44,-2273.71,17799.4,60345.3,1742.16,2094.97,4365.66,-1083.48,38930.3,-394.596,16.3344,1
321213,290355,87,284215,258199,89,2766.08,-1695.45,12636.1,10122.3,901.106,498.308,761.064,203.482,22018.3,1834.6,16.3354,1
177508,161731,78,236848,219571,83,1551.43,-575.55,4372.31,32825.6,2192.39,8821.59,2365.13,-39.2626,18054.7,105.294,16.3375,1
379826,334537,89,378296,326693,96,3476.01,-1207.21,25132.7,44040.9,348.721,1951.87,2679.45,-999.235,36508.1,666.595,16.356,1
333078,302932,86,298584,266244,90,3361.51,-500.343,12493.6,23996.5,1576.64,1378.49,1968.55,576.915,20735.6,581.823,16.3601,1
211783,194752,85,180786,166730,83,1975.29,-325.822,9466.19,47990.3,729.222,6010.62,1820.64,529.603,17337.1,4908.44,16.3622,1
264414,248167,82,166632,154019,85,3085,-1267,7017.92,41246.6,1234.91,5678.24,1859.18,1.67503,14641.2,796.907,16.3622,1
269081,250243,82,222377,205767,84,4327.92,-1078.85,11823.9,33037.2,1493.24,1037.95,824.344,619.621,15750.5,-453.199,16.3838,1
223286,203052,82,215110,192963,86,2025.37,-289.318,5722.43,30927,1056.88,831.584,2474.16,1561.02,19336.9,2689.13,16.3961,1
198086,165730,81,255133,214703,85,1961.46,330.926,12996.4,69776.4,1642.03,949.482,3202.34,259.05,17532.5,2348.73,16.4054,1
331647,296160,87,150440,131311,86,-8088.66,-287.571,8555.9,28683.2,818.314,7138.21,1416.6,-1162.56,18919.4,1330.19,16.4064,1
322915,295267,85,243524,212678,86,5989.32,-852.254,27813.6,56916.1,-348.08,2688.65,1289.25,906.759,34973,70.715,16.4136,1
295328,276393,86,226333,206825,85,2850.36,-1751.11,20305,89816.1,2217.49,13555.5,2559.24,1269.24,19695.9,933.654,16.4178,1
218307,203474,81,258487,244843,83,1895.06,-142.438,3863.94,49025.5,153.071,9283.93,799.149,-1147.59,19481,1397.93,16.4208,1
331666,301397,86,266252,242703,87,3668.58,54.716,13575.1,49062.4,3297.14,857.637,1964.67,1284.5,23455.2,-581.79,16.4404,1
315138,294746,85,206578,189140,85,4439.97,1121.71,15730.2,23295.5,2674.5,2303.94,593.518,-652.178,21507.7,-602.129,16.4425,1
248352,235881,83,177697,167295,83,2073.68,-731.206,3793.52,32161,-417.539,9582.44,1114.06,-923.92,13134.8,1485.89,16.4445,1
336961,311296,86,278170,245976,90,3287.23,-1518.81,24355.2,64148.8,1367.52,-114.966,782.58,85.2271,21978.9,-439.33,16.4455,1
358226,323125,87,370760,329294,91,5245.78,-1093.25,16762.5,36842.4,2335.53,3029.55,567.817,1754.21,14447.8,-718.835,16.4476,1
143062,124732,81,133025,118516,90,2304.58,-656.631,6569.09,29693,2317.01,4773.78,2876.65,612.303,21615.4,3314.58,16.4497,1
281197,259579,82,348094,314587,88,3804.82,-1977.68,22963.5,21587.6,574.89,824.187,5649.83,-141.912,29435,2432.28,16.4651,1
337867,304559,86,369809,322938,90,5197.18,-761.696,27212.9,81351,1895.23,2854.11,4867.17,1871.23,32604.1,-476.858,16.4651,1
216267,209826,81,206528,169718,80,2738.6,785.025,4281.51,41074.4,1370.8,12762.9,1082.99,233.249,11182.2,473.793,16.4661,1
246261,225627,82,221989,198712,86,1716.85,495.835,10520.1,23425.4,1740.19,1186.07,964.016,529.083,13825.6,-400.81,16.4723,1
269348,253548,83,209920,191976,86,3873.83,-372.685,7419.38,27621.1,1838.52,11787,1861.13,191.873,21735.7,3709.11,16.4795,1
305225,280642,84,279615,251185,89,3605.82,-2032.44,21570.8,22901.8,584.744,1055.51,1784.7,1298.78,21729.7,-579.255,16.5053,1
275374,255993,85,197280,176796,86,2392.32,-1052.52,4459.38,29789.6,1171.6,2093.78,1590.44,-101.936,19252.5,474.527,16.5238,1
278290,261153,84,234860,219177,86,2445.85,-2169.13,30289.9,54483.7,2544.03,1396.11,1340.35,-62.8298,11628,-18.6189,16.5248,1
210384,198614,79,164068,154101,83,1846.75,-77.7814,5885.67,30069.4,-336.644,6143.29,2176.31,-804.594,13549.3,1926.07,16.5289,1
283270,260861,83,179042,161062,85,2554.08,-490.002,3291.47,9681.09,323.756,2548.65,1223.65,1487.18,16383.3,2100.41,16.5444,1
274841,253580,85,136332,126918,84,2297.05,-1308,3515.55,21098.5,1729.13,1137.19,1961.21,-80.7165,14274.2,371.502,16.5464,1
242415,228398,81,145888,140252,82,2804.63,-480.417,3859.52,15399.8,3022.35,6486.01,586.021,-629.826,14480.1,1743.81,16.5485,1
263710,249619,82,156946,145378,83,1913.72,1095.95,3761.79,31637.4,-43.347,5163.19,1238.03,341.268,19077.5,2074.36,16.5547,1
330002,286306,87,381891,329341,92,4288.94,-1065.56,25806.6,24960,3840.38,3278.45,2374.26,2111.02,21823.9,27.4862,16.5557,1
180785,163573,79,253764,227008,84,2073.06,-784.639,10785.5,48384.7,1541.04,9638.09,1717.89,900.875,17544.1,2295.98,16.5557,1
180637,153900,81,315000,269419,87,3579.92,2287.84,8133.48,42133.9,-292.487,4846.74,1223.8,-930.146,24757.4,871.103,16.5619,1
311353,278576,87,257877,223705,90,4820.84,283.783,8738.18,21244.4,581.516,-496.684,2069.41,271.521,22544.4,242.719,16.565,1
221964,204349,80,215055,196330,85,1493.16,-904.089,7853.76,26777.5,-212.915,2017.44,1846.57,203.667,18999,4010.86,16.565,1
241420,213545,81,343778,300535,88,5988.88,-1849.09,24377.3,69098.4,-1280.02,931.06,2679.95,877.899,31189.7,-88.4986,16.5711,1
229575,215497,80,179275,166827,83,1829.1,-844.305,5940.95,24310.6,-473.35,7591.38,1594.07,26.7616,15435.6,1149.67,16.5753,1
262512,221376,85,247539,212948,86,2655.48,-81.032,12174.2,46651.5,1795.61,-625.563,3070.84,1114.37,22257.5,1277.36,16.5773,1
256429,217686,84,360386,303949,89,2495.63,429.312,14440.4,34963.3,468.044,3071.3,3420.35,-8.63583,32972.8,346.23,16.5814,1
335257,298474,88,327631,283499,92,4281.17,-1023.89,18395.9,18131.9,1464.43,5718.19,781.983,831.535,15934.3,-7.96323,16.5876,1
316051,288038,84,246852,218050,88,5174.33,-1328.59,14797.7,41963.7,4943.89,3485.88,636.358,852.974,6735.07,-276.937,16.5958,1
374949,338927,87,215541,195807,87,5548.97,1340.62,14290.6,15143.8,883.549,5197.83,643.16,253.214,21814,926.362,16.601,1
216392,196939,80,230728,207939,84,2914.23,1248.11,5544.88,28395,1713.03,4999.46,832.806,-82.5375,23237.9,445.833,16.603,1
286311,263173,84,228546,205237,85,2431.98,-2890.57,17487.4,16807.3,2244.06,1509.03,3548.27,1322.78,23815.6,1113.64,16.6051,1
285285,244713,86,412249,344653,91,6200.76,-2355.67,20331.8,30040.5,-813.742,7543.12,1734.49,-431.648,39493.5,1546.78,16.6092,1
204358,184377,80,223058,201066,86,1520.81,964.018,5492.71,32266.9,404.245,11162.9,-17.248,-359.693,15643.2,2819.03,16.6154,1
288424,258785,84,348892,298612,91,6655.45,-3548.13,26297.4,9248.56,2787.06,2234.92,1409.66,-251.955,26964.9,731.596,16.6226,1
281925,264818,82,241901,222186,85,2624.01,-117.754,9503.77,51881.1,248.495,6310.42,3101.97,-1521.55,23876.4,45.3116,16.6278,1
234274,211636,82,295670,270459,87,3360.5,-15.1205,2464.19,26270.6,2006.35,8012.76,1033.27,301.366,24185.9,352.956,16.635,1
242978,210808,84,337557,285682,89,3248.86,-285.782,10322.3,25525.2,1648.34,7443.47,3385.38,-85.142,29471.2,-137.971,16.6391,1
235685,212179,82,255850,225117,87,1715.76,-1079.78,12395.3,36561.1,605.316,2756.85,738.214,-563.821,26659.4,-315.082,16.6422,1
260362,242786,82,160659,149529,85,3774.62,22.1052,4056.3,21538.6,1043.07,2088.01,1626.46,417.625,16950.7,1741.42,16.6422,1
318285,287199,86,287793,249342,91,2759.51,-145.488,25447.2,41158.8,2093.39,2573.86,1565,-9.39905,29414.5,-583.859,16.6442,1
318658,291325,85,256418,225918,90,5029.73,-1329.32,20896.2,22104.9,1986.59,8561.75,1156.73,-121.093,20385.7,1195.44,16.6473,1
187451,168702,80,284949,257388,84,2012.12,-331.486,10351.8,8805.54,1422.27,-127.489,3167.71,2858.93,23801.1,926.746,16.6525,1
342943,319061,86,214242,196950,87,4921.73,-1172.28,10941.6,38679.2,1065.65,174.795,2094.1,221.993,25079.7,-127.376,16.6535,1
210010,202877,81,150327,144788,79,2269.54,-48.0133,2589.88,27621.3,1880.68,7576.99,2331.89,-614.079,8444.79,944.389,16.6617,1
312018,293985,85,182858,171985,86,3683.5,191.776,4540.73,24487.4,1250.51,284.115,1084.88,-513.722,16977.6,617.21,16.6669,1
338516,301618,86,312499,266454,91,2673.25,-835.46,6969.81,34624.2,740.027,-885.227,1626.46,1737.22,33720.6,-166.931,16.6761,1
364084,325868,90,202018,177888,89,3585.82,1201.89,9020.53,24361.3,1406.01,1470.66,2062.2,825.622,24099.4,836.838,16.6792,1
321692,285358,88,402762,355929,91,5056.2,-1479.26,31007.5,26879.3,3032.41,2047.53,1162.86,54.2007,28126.2,-86.1714,16.6875,1
271115,246228,83,187022,169870,85,4374.61,-902.383,4678.82,13082.3,1013.41,2854.67,212.928,1028.38,19528.3,1796.64,16.6905,1
296945,275003,83,258053,228635,98,2683.09,-1731.57,14753.9,22240.6,1539.57,1126.56,1694.9,1680.22,18219.9,1700.1,16.6905,1
223769,205224,81,262842,230518,87,2282.93,-2111.17,8517.24,41704,749.122,6453.02,1994.33,-118.143,19753.5,2317.62,16.6988,1
205438,176791,80,387614,331848,88,2232.81,-2012.03,29672.6,53245.9,3213.95,792.087,5131.89,121.744,23893.4,-296.481,16.7029,1
571648,292109,126,501996,294894,125,5524.87,-647.005,17871,84785.2,3486.17,7141.22,648.351,2130.16,24725.6,3298.04,16.705,1
217836,175224,89,372635,329961,92,3140.53,-2739.47,13281.3,29635.5,1437.38,6389.08,2263.14,-1091.27,29779.5,561.168,16.706,1
363482,323067,89,222065,192818,89,4089.69,-734.948,17018.4,43615.4,678.939,3050.5,2798.12,1499.09,14176.1,616.352,16.707,1
249413,214955,83,293078,240310,90,2828.02,-570.826,12696.8,11899.3,1119.5,1041.24,2570.05,1192.94,21746,-616.857,16.7091,1
233496,225921,81,144409,138883,81,1647.82,-657.913,3103.3,31985.9,1165.9,3768.57,111.811,-218.795,10670,591.525,16.7111,1
403422,334414,93,360310,294819,97,2735.87,-2148.11,30822.5,63069.2,220.251,4397.56,1811.95,88.4456,29687.5,1796.75,16.7194,1
416430,374461,90,333392,289115,94,5644.1,-230.159,17865.5,49455.4,2715.22,8387.63,1346.24,-116.672,21325.6,452.039,16.7276,1
223396,203795,81,217704,198509,84,1988.53,-645.635,15357.2,50141.6,714.856,11959.4,1416.63,840.344,19956,-249.605,16.7297,1
251621,227124,84,283224,254827,88,1450.24,-496.852,9274.11,25223,965.343,1938.51,2191.25,1214.91,22684,38.1256,16.7317,1
232765,222014,82,136795,129930,80,2363.39,288.174,3161.42,15478.8,448.926,3450.71,1532.58,-198.665,7836.37,2197.67,16.7327,1
258119,231166,84,343866,304473,87,2747.62,-1686.36,16899.8,38125.1,-421.507,163.265,4431.01,268.244,30406.3,288.278,16.7389,1
257985,221024,85,379186,320626,92,3963.13,-1874.9,22409.1,52343.4,2209.32,1023.37,2670.66,-734.792,33378.5,116.507,16.7451,1
251685,231497,84,169762,152025,86,2279.08,585.06,5122.95,22495.4,1281.95,20891.3,2726.55,1727.04,14641,722.685,16.7492,1
202108,171278,80,352101,303403,88,3237.57,-1652.27,11245.4,36128.1,965.336,1438.63,2174.79,394.11,33278.5,24.8294,16.7523,1
338300,297631,89,259858,225886,92,4873.11,-666.061,24324.7,19846.2,2192.49,3076.47,2372.28,275.968,24325.7,1146.33,16.7544,1
246215,232567,82,147330,135211,83,2125.51,10.3184,3201.38,26215.5,1117.48,8149.9,816.425,779.993,11265.2,1377.76,16.7575,1
329935,298134,88,288213,258928,91,3196.7,715.78,20258.5,78216.9,3553.72,3014.78,2003.78,577.176,9489.92,835.969,16.7698,1
224964,203449,81,225483,194056,87,2829.31,-51.5106,10300.7,27538.4,1786.66,3060.81,2643.48,-577.46,21980.1,495.744,16.775,1
214030,197639,81,185059,165394,84,1880.94,-145.125,5078.55,23449.2,-518.217,4431.43,2570.87,-682.778,18702.1,950.298,16.7852,1
281191,265479,82,184024,171614,84,1972.43,-53.8011,7120.67,26505.9,1500.42,3428.14,1264.95,862.9,14279.6,-467.459,16.7925,1
327058,291425,87,339415,296720,91,4460.69,-1851.31,15553.5,20975.5,2575.35,429.525,2859.88,-224.293,44973.4,3434.99,16.7935,1
183048,165527,81,165332,146576,82,1621.18,315.782,4583.72,54189.6,347.444,17960.3,1510.14,319.751,24863.6,1383.71,16.7976,1
342534,303987,87,331340,279093,92,4070.41,1065.33,4700.75,15653.7,478.843,1885.14,5089.56,348.498,32869.9,275.435,16.8192,1
265169,250286,83,181005,167664,84,3230.58,287.236,6485.35,70261.5,2574.87,853.564,590.392,484.129,14502.2,2475.84,16.8264,1
341234,309876,87,316299,284851,88,4512.24,-1589.28,25247.5,34669.2,2442.44,4432.83,1413.94,-164.706,19563.9,-462.838,16.8419,1
320049,270110,87,397820,329700,94,5410.67,-2475.99,29621.2,64906.1,1372.61,2293.85,5061.78,679.542,30860.7,371.393,16.8522,1
178920,165026,79,217214,202669,82,2241.56,-1034.73,4448.54,70003.7,-570.611,14254.4,3082.19,-581.946,19275.1,4193.54,16.8532,1
242623,213563,82,309159,268538,89,5732.08,-2192.84,21175.6,60258.2,1255.17,3559.4,2244.23,1132.52,31760.4,140.79,16.8563,1
192141,167961,80,329242,291497,87,3155.46,-1114.36,16521.3,51003,611.413,6365.64,2213.13,2242.53,26819.6,956.366,16.8614,1
333403,305569,86,351154,310654,89,3577.2,-285.13,20393.5,45313.5,894.377,1726.64,4471.79,-218.3,30050.5,-267.089,16.8717,1
287082,270349,84,213493,197093,87,3990.36,-2437.74,14451.1,30539.4,1881.6,4884.75,1957.9,-52.1964,15378.4,-51.8886,16.8727,1
304309,264523,85,303042,266065,90,5600.58,-2145,19447,28423.6,2153.06,-1370.37,2137.72,937.143,28476.8,-174.571,16.8748,1
264787,248391,84,169608,153012,86,2281.52,196.288,8543.24,27511.7,2269.49,2955.34,447.579,86.6815,10723.6,333.107,16.8861,1
251579,237044,82,168416,156885,83,3832.71,-279.984,3244.5,46459.6,248.723,6157.22,650.418,-689.052,16768.9,3635.23,16.8954,1
269085,256186,82,202348,190805,85,1679.4,-1741.46,4986.47,39843.6,1325.95,4684.11,1302.59,575.368,12852.6,1137.59,16.8964,1
318206,293749,87,224430,200306,87,4669.34,703.764,17456.6,13210.2,3894.08,3633.39,409.65,1354.15,17288.5,332.386,16.9016,1
390520,354908,90,226012,201391,89,4799.51,-862.516,23340.9,16750.6,2236.85,2917.22,1650.86,614.2,20103.7,-406.897,16.9026,1
291236,260045,86,285427,247445,90,2236.31,-314.798,11007.7,26845.9,691.754,2371.85,3423.43,944.038,28470.1,37.2447,16.916,1
252233,240956,81,147325,139964,83,4397.16,-412.96,5333.31,32000.7,-341.27,3965.03,1015.53,-130.708,10243.5,1846.02,16.9222,1
287940,250885,87,337655,286549,92,9063.36,-99.2936,6289.47,33857.3,4329.74,3934.08,3278.21,-83.0663,44668.5,1236.23,16.95,1
297516,263236,85,392180,350662,89,4159.71,-2270.7,30677.2,29244.4,2243.8,592.48,4290.54,621.611,27832.5,544.076,16.95,1
388191,344191,91,249523,219174,92,5026.62,394.458,5120.81,16743,314.975,1698.85,2252.31,189.228,31802.1,266.163,16.9551,1
230004,200923,82,350314,309837,89,6193.26,-1109.45,11936.3,13076.9,809.159,-1103.94,2088.28,261.489,28035,87.598,16.9654,1
270471,244567,86,231948,199796,86,3595.83,-1378.32,13247.3,73695.4,-413.458,2980.67,1826.66,-396.688,32502.8,197.105,16.9726,1
342047,304216,87,299132,254050,93,8456.74,-1241.11,15414.3,30012.9,3004.46,5243.48,143.717,61.5022,22200,-348.312,16.985,1
271901,250122,86,179092,163729,85,2854.79,-123.504,7067.55,21882.8,484.731,979.592,933.941,226.538,14251.3,957.813,16.9901,1
267343,248898,85,193211,181366,85,1739.29,800.671,9796.03,18118.4,981.83,3659.06,702.975,877.963,11202.2,745.357,16.9901,1
207442,190501,82,162263,146678,82,1772.85,-149.937,6333.03,31002.9,-910.657,4215.71,894.008,-361.849,14507.6,4189.08,16.9922,1
261311,234785,83,306611,267713,88,2877.52,-1569.25,6929.02,40211.5,2002.2,3326.06,3088.2,-187.842,34021.9,422.456,16.9973,1
252216,239152,80,194686,179270,84,2598.54,-2229.13,14621,25223.9,1411.3,4591.45,1350.94,-58.9756,22472.7,281.382,16.9994,1
326470,297814,86,310605,281257,89,3612.82,-2115.49,16974.7,14970.7,2280.26,2349.77,1030.43,-765.085,21133.4,72.5115,17.0025,1
309946,281450,84,320367,280731,89,3887.58,316.471,25399.5,13004.6,1613.41,5102.51,2861.96,-73.477,23916.8,-303.911,17.0127,1
184584,159127,79,424137,363583,87,2446.95,-1718.53,21305.7,64511.9,-804.735,7755.19,3609.67,173.849,30928.7,903.891,17.0127,1
229575,219645,80,175009,163526,81,2407.7,-791.408,5692.87,29189.2,-650.416,9331.4,1546.05,1157.49,12974.8,-18.2484,17.0261,1
253015,241978,82,182167,172936,84,4125.91,-825.897,3670.08,30202.9,-959.113,13844.6,1195.09,-1009,23396.8,1043.48,17.0282,1
285978,273489,82,199402,188260,84,2470.59,-1446.59,16689.8,17965.3,1192.41,3396.77,786.074,743.836,12363.5,-394.724,17.0354,1
342641,313474,86,238806,212637,88,3042.47,566.697,19646.8,16788.6,4281.97,661.14,1600.51,1268.79,17947.1,500.43,17.0374,1
280534,244077,86,370659,328979,91,4171.9,-1561.37,20868.2,26224.5,1603.46,4130.67,3687.29,-493.001,26649.4,116.798,17.0508,1
266890,254840,81,158604,148118,84,3816.51,595.15,5980.23,50403.8,571.066,16683,1328.93,964.801,14245.3,275.037,17.0529,1
256703,221340,84,182884,155577,87,3205.31,-2114.69,7682.29,26272.9,-1537.93,-201.623,2493.93,125.429,36565,440.404,17.0539,1
257122,245761,83,171148,159301,83,1809.16,1205.22,6461.4,30245.2,1400.41,10430.7,1256.49,-351.037,11611.5,752.204,17.056,1
226967,220783,79,123158,120727,80,2088.31,592.318,3473.76,12273.5,261.653,4477.45,947.113,-673.756,4849.16,1637.86,17.058,1
291513,268919,83,256920,185938,98,2640.08,-1858.78,10867.7,37013.1,-32.053,4589.22,390.731,49.8037,11542.7,144.568,17.0745,1
353266,312300,88,314384,274262,91,4026.28,-2044.68,23780.6,23871.3,1414.27,844.661,1787.6,382.026,27654.5,-212.819,17.0776,1
322248,286361,88,219207,195386,89,2701.05,-1055.13,7801.78,62471.2,442.356,16543.3,607.552,-60.1566,17795.9,1856.92,17.0786,1
216218,199006,80,229750,209763,83,2186.92,61.443,7002.5,59038.7,1452.84,8019.45,2165.69,769.984,22224.6,2098.35,17.093,1
279558,251251,84,306425,261255,90,4024.81,-2685.84,19993.4,49969,803.07,-377.715,2737.03,-714.016,28766.2,-360.176,17.0951,1
217580,190449,82,295519,259737,87,1520.67,-1454.11,12742,56941.1,1051.55,9681.71,2320.49,362.283,24728.8,853.292,17.0961,1
217232,195257,80,331059,293986,87,2511,-675.804,12107.5,27772.5,1982.46,1592.66,2298.17,940.01,24987,1177.2,17.0972,1
352805,314223,88,300412,263725,92,5554.33,-2765.11,23151.9,35128.7,1034.09,646.013,1927.94,1064.93,35693.1,-1113.01,17.1044,1
245259,212183,85,292255,258690,89,3213.91,-706.77,7764.26,21487.3,319.166,3262.23,2583.08,-862.718,25966.2,3651.87,17.1188,1
247922,228325,83,171063,157457,86,1774.9,-766.283,5671.2,20991.1,1843.77,10392.5,154.454,-693.561,11336,1231.49,17.1249,1
244544,221858,82,204443,183947,86,2363.71,-1209.53,4514.83,7977.55,-1167.57,2940.23,791.985,702.743,20979.8,2656.62,17.1249,1
227108,200998,82,355902,314232,89,3752.45,-2239.61,15157,44768.3,1696.41,1010.95,1466.24,1480.13,22043.5,-306.071,17.1363,1
364411,317188,89,413222,348228,95,7143.64,-941.125,21583.7,62514.9,1695.07,1278.26,2104.67,336.064,34626.1,-1023.77,17.1373,1
228328,213158,81,190583,178008,83,2713.98,-746.876,3537.08,26327.8,3099.25,5829.94,2315.28,1098.81,21413,2451.37,17.1383,1
234364,208985,82,305422,252329,90,5482.26,-657.073,28130.3,49852.9,2304.02,4107.6,3979.98,162.4,32972.1,600.664,17.1414,1
215051,197916,81,214243,194874,84,2195.41,-2084.16,9238.7,42823.1,-284.885,5669.6,2526.26,99.2842,32887.1,2281.05,17.1435,1
360230,322506,87,339092,295404,92,4249.04,-4158.58,34852,32782.7,2185.83,2037.32,3325.69,827.677,28298.3,-104.41,17.1599,1
265025,239299,84,294727,260123,88,5130.83,-2287.06,30695.5,27288.8,3067.27,3869.59,2208.16,861.418,21868.8,530.105,17.163,1
254716,240550,83,184652,174078,83,3148.44,418.708,7257.15,53731.6,237.759,12148.9,514.533,625.55,11717.9,1040.51,17.1682,1
270665,250840,84,149686,139256,83,2237.16,-1192.6,3390.15,19532.4,679.127,6744.69,1066.93,220.548,12754.4,2978.89,17.1723,1
269528,246249,85,198732,177151,87,2417.18,553.701,11532.1,37540.9,696.415,5182.67,476.203,1077.8,12953.3,434.776,17.1805,1
263835,232609,84,440331,375383,92,3914.6,-2643.45,24391.3,59921.9,93.8436,8726.7,3191.73,760.454,40778.5,366.19,17.1877,1
170444,150987,80,122697,98705,81,1539.09,198.426,4275.22,18069.2,342.122,5480.53,1241.65,-1017.39,14770.3,2818.66,17.1939,1
305920,280699,84,303726,275535,89,3559.56,-381.523,9249.63,42642.3,335.667,5170.3,2632.37,943.086,20991.9,215.377,17.1949,1
313573,290243,85,311844,280230,99,6487.48,-166.276,22100.2,59716.6,-285.811,3227.04,2080.49,851.404,27259.3,-196.766,17.1949,1
206138,177710,81,418213,352251,87,5851.81,-2011.22,26423.7,37104,-320.441,5079.04,4474.57,-1042.93,40918.3,-45.4829,17.196,1
184350,172241,78,234616,214075,84,1727.06,-1906.45,7010.47,50284,841.666,8472.53,1829.77,1042.53,16781.2,1625.46,17.2063,1
316845,291694,85,251723,222130,88,4449.71,-1956.3,35404.4,29495.2,2979.47,4591.8,1042.07,402.245,20955,-882.701,17.2145,1
296533,269323,85,278681,250040,87,4333.65,-1123.39,18191.1,44994.5,2258.3,1772.81,898.653,-356.992,10615,-644.154,17.2166,1
164212,152110,78,219428,206462,82,1455.88,-2170.89,9174.01,52564.9,2149.14,3214.22,1484.07,-1063.71,9798.94,-95.3158,17.2207,1
244587,228796,84,106459,98118,83,3103.44,-454.28,3223.24,33459.2,-911.795,7266.17,831.549,-130.087,8055.26,2584.97,17.232,1
