"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor    488-A","BIM AF647-Alexa Fluor    647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","SampleID","Time"
395552,346965,91,356949,312741,93,10782.7,209346,35213.1,21289.4,-231.074,-1188.4,3320.25,176565,80805.1,-15078,88325.6,1.36488
315988,292608,86,255007,231224,88,5793.41,134777,23988.3,43623.2,-356.495,2780.33,2563.01,153037,37510.1,-12337,151899,1.36759
270032,236565,89,255107,222684,87,6433.09,223652,16288,41832.8,-1724.22,4006.98,2365.82,250516,62257.8,-21152.1,104290,1.37708
338918,297921,95,379164,324399,91,11780.2,141958,13016.5,22709.3,167.158,563.974,2218.13,197480,56710,-16013.2,74695.8,1.38385
325627,303356,86,333930,303164,89,8400.88,191559,10884.3,6973.8,1933.65,7652.39,1354.53,122868,36810.5,-10843.3,97914.6,1.39741
344629,321007,88,222325,202162,86,8820.43,199523,13768.3,38817.2,-1557.95,8336.48,2485.29,106729,57812.2,-8220.34,90250.1,1.42587
323441,302566,85,244215,213454,88,8888.02,148393,8930.6,14859.6,609.135,5081.36,1490.73,264904,29794.4,-22043.1,96074.4,1.43129
266529,254916,83,147258,136744,81,4650.97,142997,4834.63,28155.3,-2019.93,7978.27,2003.35,101775,49125.9,-7339.15,79699.3,1.43536
260308,224437,98,454652,390993,91,7933.22,122225,29065.7,47395.2,1759.24,2878.09,4117.74,275213,58149.1,-22612.4,82694.2,1.43807
287358,263376,92,184666,164062,86,5499.58,151287,5401.98,47351.5,-1323.34,7394.64,241.219,141665,50190.7,-10789.8,103318,1.44756
221549,194506,86,353857,325121,86,8996.39,125281,14973,66150.7,-422.378,829,8495.6,113151,56122.3,-7636.28,142534,1.46111
310314,267052,88,391391,333652,91,7838.71,157998,13779.8,31496.3,437.613,3932.98,2168.27,287164,48321.2,-23986,94861.5,1.46382
340848,297005,91,329588,285720,90,9058.99,187573,8818.79,27011.8,-1031.39,259.283,1275.84,202461,66213.2,-15826.9,21845.3,1.49364
274914,264295,83,187362,178730,83,4762.52,154981,6356.8,35071.7,-691.228,9559.07,736.356,178638,34223.1,-11591.6,104426,1.50042
223863,204038,84,289236,263816,85,7005.15,199896,12418.2,11541.7,-996.687,1747.03,2014.95,229766,45663.1,-17996.9,65388.4,1.53024
225241,202167,85,347462,321210,85,8997.18,168983,18686.4,6593.52,1464.74,525.08,4601.56,147087,40679.1,-10344.1,114806,1.53566
345773,309877,87,329214,280088,92,7001.25,99945,30784.8,22650.4,1768.77,-1181.54,2752.25,137749,41211.1,-9933.18,113232,1.54108
305572,280947,86,191507,175740,85,5474.95,190503,7466.65,48648.6,-225.661,2134.27,1235.62,239186,34675,-17674.9,63249.6,1.56006
314294,289894,87,205222,183418,87,7010.94,148557,14833.5,31804.5,-2451.69,31.6876,1713.1,114456,58526.5,-7194.9,102586,1.56277
278377,240307,88,345182,306743,90,8581.3,175568,22954,39325.9,-1442.62,705.079,2791.52,107560,70541.6,-8197.53,54611.5,1.57768
342992,314048,87,274274,248400,88,9330.7,155564,18500.8,30055.3,-1329.88,3028.03,6077.23,61087.8,56690.3,-5006.02,24704.1,1.61021
289768,273224,86,237863,222695,86,6239.15,165067,5051.88,20436.7,-4.38312,8730.23,2186.38,178241,40415.9,-14089.3,82571.7,1.61563
288599,269025,84,209711,194832,86,5783.71,191502,12877.6,26563.6,-916.03,-192.672,1917.86,203512,37475.5,-15734.6,82912,1.6224
340539,314434,87,267676,246526,88,7523.75,212871,30329.9,23388.7,847.066,-647.244,1621.07,266267,62657.5,-23164.6,98020.1,1.63054
290053,274371,86,159743,149011,85,5873.13,126554,5796.65,19443.5,722.173,1799.82,1377.83,193095,27297.9,-14942.1,113735,1.63189
193931,173923,86,268588,250080,83,5194.19,142030,9530.55,78517.5,-1570.5,5766.6,2927.53,142011,46026.7,-11871.3,81443.9,1.64951
253196,222886,88,371636,322243,94,6945.39,109022,19129.3,37613.3,541.301,354.551,2605.64,144633,47449.5,-11741.8,116852,1.66171
191695,166524,85,310235,274629,85,5027.18,134722,9458.45,32994.4,-629.599,5505.8,4845.65,301798,29403.5,-25336.6,107915,1.66578
192108,175541,80,241502,226751,83,6552.22,136640,9753.88,40860.6,-275.107,8669.84,3834.53,121902,22006.9,-9097.94,96655.1,1.67255
265968,255762,83,178161,170004,81,3071.8,143972,5932.18,18373.1,-164.667,3265.28,1191.84,122725,21692.1,-9870.77,82196.5,1.67255
372897,321072,94,318891,273633,92,9246.54,186257,22414.2,17942.4,-1149.76,1117.12,1873.56,130686,72024.4,-9939.34,87433.1,1.69695
343832,308117,93,298494,260346,89,8460.99,136657,11782.5,44460.5,3043.35,7906.39,2104.34,158826,48226.4,-11686.1,121766,1.70237
327638,295422,90,284253,259277,89,6207.9,198945,12996.4,15984.8,-1305.18,1683.25,2193.75,224861,53434.4,-17727.9,99450.9,1.70373
212320,195997,81,244982,233347,83,6236.72,139442,8260.2,53137.9,-293.422,9600.02,700.483,106109,38883.3,-6581.83,128919,1.7105
224907,214019,85,197304,188734,82,5599.55,122667,5061.68,21619.5,-1554.13,15261.8,1312.55,93861.3,30095.1,-2592.56,115411,1.7105
245341,231725,82,194642,185242,83,5631.77,103120,4993.1,41050.2,-585.917,3476.21,2008.73,121505,30467.2,-8226.92,80722.4,1.71321
