"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
286642,264204,92,154991,141809,81,7523.85,139516,4373.7,64013,1859.53,1060.41,3125.85,110503,68915.5,-7912.3,1.10234
274893,266906,78,179809,165231,82,11317.4,176321,3384.57,69560.8,1589.9,1902.64,2814.19,120861,77562.8,-12405,1.10749
286865,267592,93,140801,128198,81,7781.59,167192,3385.95,63190.1,1001.61,2328.08,2213.82,106490,71151.3,-10706.8,1.11059
268955,252387,82,164030,151949,80,6965.3,168196,3480.12,53150.4,348.076,2617.08,1146.58,96599.7,71211.9,-8965.81,1.11574
200120,183668,83,112732,105014,77,3817.06,131254,2042.76,15548.2,2510.79,31286,456.204,124079,23028.3,8134.39,1.13946
256191,242104,81,160900,148425,80,7132.65,120969,3272.15,66368.9,1587.54,1860.56,2647.54,80381.5,49446.1,-6314.63,1.14152
265892,249923,82,169162,158234,81,7600.24,169587,2651.11,62783.3,82.8567,1772.43,3511.23,85048.5,67783,-7104.52,1.1508
216458,198990,79,188880,172287,81,8171.79,152257,2051.32,83790.8,307.751,2714.01,2808.98,103523,68719.7,-7641.53,1.1673
269648,248614,86,138965,125474,81,6752.61,142824,4583.61,38798.1,1203.78,123.13,2861.72,106386,69649.4,-9305.5,1.17658
295615,275427,92,193691,175685,83,9100.72,147709,3070.02,71145.4,1851.1,-542.702,2220.88,83576.1,71166.9,-6395.93,1.17658
274843,255989,84,162698,150519,80,6598.52,158519,4417.52,56368.6,399.199,1121.44,3512.42,115920,70550.1,-11188.6,1.17761
274177,254799,84,163482,149231,81,7172.09,157574,2154.53,65757.4,1272.55,19310.4,1953.87,109340,57517.6,-11785.3,1.18896
257265,242413,79,182664,167371,81,6820.99,157673,4125.87,30481.3,1334.61,2740.1,2283.09,103720,60655.6,-8541.88,1.19927
251533,235268,81,175647,162640,81,6822.24,131447,1946.1,60652.7,274.647,1662.64,2836.45,77523.9,60337.1,-4549.9,1.22402
248802,230845,82,217766,203076,81,6877.79,139018,6526.16,45196.4,1016.62,12103.4,2884.32,83785,61571.6,-8431.29,1.23123
279581,258619,82,231980,214406,84,9302.73,184274,5897.11,96983.1,1248.84,870.204,3774.02,116195,95641.9,-8785.76,1.23227
274099,261125,84,124266,124087,76,7699.23,142050,3533.99,68981.1,2772.54,156.903,1446.31,73122.1,47470.5,-7690.92,1.2333
278120,261519,81,158293,146163,81,9139.82,204145,2642.49,40561.4,1388.95,9031.95,3944.73,157442,88071.3,-15492.4,1.24155
293030,267373,88,190966,172128,82,8632.82,175971,7414.76,69010.9,2961.92,3665.46,3840.99,102436,89597.5,-10666.4,1.2632
291348,272897,83,144507,134667,81,8546.09,137388,4387.15,46548.1,1416.28,-2312.98,1925.1,84983.1,61252.5,-8165.04,1.26733
244772,227324,83,166502,152099,81,7214.66,154420,3947.38,39685,-35.2747,1843.36,3473.53,104049,63937.6,-9305.98,1.28279
270059,251610,85,201040,181363,84,7083.9,149887,4330.26,24848.9,2773.07,2669.21,2251.83,110700,57883.8,-10517,1.28692
256055,239010,89,183043,168862,80,5731.67,117327,2434.61,38728.3,1996.32,1326.87,2467,89778.1,52319.4,-8931.15,1.28795
