"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
337137,316177,86,121119,108754,83,7799.23,82165,10270.5,3900.81,3953.36,-1947.07,1809.96,102713,49717,-11541.2,0.194329
277411,258666,82,133964,124465,79,6835.72,104058,5932.2,3057.11,4160.4,518.312,2638.86,9830.73,48075.8,-350.365,0.195352
346028,321475,87,134935,120271,83,6391.53,70040.1,8955.49,2894.36,4066.98,356.469,1625.12,88785.6,33509,-9327.77,0.195352
364591,338467,90,115496,103180,81,8728.37,86059.4,590.709,4528.09,4451.77,716.367,1177.69,79840.7,50925.4,-8873.11,0.196374
294288,275910,86,126415,117497,80,8814.57,86464.8,813.689,4403.12,1182.12,-2599.64,2115.5,76546.4,61556.3,-8502.09,0.196374
338122,315202,84,145389,133305,82,10789.6,106333,76.1225,5037.93,5012.28,-1415.11,1565.22,27099.6,67188.4,-2822.74,0.197397
325407,305853,85,134096,126107,80,9665.72,109901,10350.4,3441.92,1925.65,1688.02,1847.03,144751,52726.9,-16432.3,0.199443
299996,281032,88,180651,164911,81,8365.89,69042.7,-0.342673,3127.97,3207.65,360.883,1361.32,53925.7,43397.6,-6319.17,0.201488
372632,334979,88,188324,168803,84,4956.12,57231.4,42788.6,2084.76,3939.85,1797.08,666.253,48888.2,27801.1,-5738.61,0.202511
335574,317070,81,154620,136800,82,11210.6,153320,3637.1,4891.75,4189.71,304.016,1941.92,96579.6,70071.6,-10607.6,0.202511
370968,307915,97,298170,237278,94,11101.2,136441,-74.6003,5625.79,1183,2682.54,2160.83,34078.4,84823.1,-3679.43,0.204557
323093,302711,92,125689,112864,82,9044.52,149250,13947.8,4342.26,3035.46,813.091,1790.05,99599.6,51490,-11422,0.205579
287547,269887,82,186817,169802,83,11159.7,125289,47519.9,4491.3,2728.65,2142.54,1647.42,94820.6,69775.7,-9997.34,0.206602
343510,313984,85,174896,153987,84,6799.02,87005.7,19128.1,3481.98,3509.34,1949.64,815.785,283763,48844.1,-32384.2,0.208648
309619,286556,83,136487,123542,81,7348.59,51431.8,5036.28,2901.5,3928.86,1101.71,1958.58,14979.6,33082.1,-503.021,0.209671
335808,306708,87,182696,165301,84,12323.4,118539,1478.35,4636.98,1912.99,4217.32,946.539,46698.5,75223.5,-4799.27,0.211716
319057,300745,83,116562,107235,79,4227.35,81680.3,51458.8,1563.04,1850.28,-1616.57,738.018,200579,22140.1,-23317.7,0.213762
301988,287420,82,114915,103104,81,9086.17,95215.4,1292.17,4668.36,2428.26,753.576,1640.23,128937,59095.2,-14967.6,0.218876
350274,321657,89,161324,143573,84,10072.1,184401,40962.6,4698.48,2606.83,-1578.78,2272.55,171365,67627.5,-18895,0.220921
277954,245435,85,256484,214347,85,9425.55,107320,651.172,5356.75,5177.6,2171.06,3606.46,159213,71822.9,-17147.5,0.222967
241695,214099,82,264221,232178,84,7805.58,93204.8,445.315,4748.77,2468.21,-3121.39,8727.23,53565.3,61833,-5357.68,0.225012
285488,265735,82,146756,138469,78,8358.1,73661.7,17586.4,3892.34,4750.67,-94.9845,857.713,148087,50932.3,-16374.9,0.225012
588357,370463,107,133956,74809,108,1247.87,-457.887,-391.084,9696.55,20529.4,2337.6,1178.03,-610.954,-4.85551,-16.8834,0.226035
332375,267356,94,198515,153008,92,12168.2,129678,20112.5,5994.98,3539.92,1818.1,603.095,201820,80541.4,-23348.7,0.226035
346334,321336,86,154677,137612,83,6731.57,80331.6,12801,3070.91,2397.52,-147.783,690.782,122424,34186.9,-13720.2,0.227058
289437,270915,83,121961,113887,80,7625.69,80245.8,7378.03,3497.58,940.175,1322.85,1137.74,74850.7,45611.7,-8875.52,0.228081
325931,302691,85,136875,123110,81,7995.08,86964.1,15497.7,3450.92,2350.98,-303.68,3461.5,64096.8,49517.3,-7540.1,0.228081
295388,271372,87,177761,160947,82,6911.11,92642.4,20673.8,3213.74,738.264,1073.3,3163.04,251743,44541.7,-28922.4,0.230126
322645,303392,89,123440,113347,81,9618.32,102853,179.868,4175.79,1037.99,1056.95,947.341,52253.3,57951.3,-5686.78,0.231149
343785,318648,85,142149,129218,82,8534.05,102825,3234.79,3475.07,3431.59,-245.353,1209.68,57165.2,43944.5,-6114.5,0.231149
271098,259986,82,98345,93510,79,3837.28,40335.8,9385.55,1841.59,2637.18,259.003,762.633,139439,22047.1,-15807.9,0.231149
304517,281388,86,160196,139933,82,9079.53,105808,10915.7,4588.04,1024.19,-346.992,3302.71,106380,62706,-12183.6,0.232172
