"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
337207,310956,87,154838,140402,84,1722.84,578.381,7853.07,54202.2,3053.68,1192.91,1648.56,1507.02,9750.55,1183.89,2.42615
414581,343801,98,315376,260305,91,16035.3,929.233,11295.1,75383.5,6227.28,12983.6,2630.85,956.21,20778.6,11042.2,2.45236
410017,344056,106,245090,207983,91,2048.57,100.706,8539.56,46422.5,5594.86,3438.47,1930.62,838.505,13660.1,1026.04,2.4574
423195,356616,94,317027,255123,94,3075.3,464.632,6806.33,103556,6854.17,10874.4,1887.53,394.143,5887.84,472.763,2.46244
433872,372131,97,258660,223029,92,3131.33,1028.96,11858.9,40097.1,6508.81,2199.13,2000.81,1035.57,16732.2,4322.59,2.46748
322008,289116,89,115249,103245,83,1595.7,73.3194,7742.49,69065.9,3083.16,1842.69,97.639,737.098,7259.3,4060.12,2.47856
399491,343495,94,284966,249926,90,3748.95,640.681,29220.6,57011,5784.76,3971.73,2147.19,760.783,13262.6,2958.03,2.49671
426835,366400,102,247982,211781,92,1532.85,993.423,5790.68,134191,5222.91,7050.21,2010.86,1495.27,7070.96,1360.07,2.49872
393704,308018,108,212541,162263,93,1882.44,372.756,4996.96,55030,5660.71,23795.5,344.371,573.685,1970.44,1677.28,2.49973
376297,333643,98,202316,172610,88,2169.31,433.828,4889,101133,3164.88,5940.29,1396.17,32.4991,13729.4,507.885,2.51283
395031,352094,92,213994,192836,89,5157.16,-140.148,4677.62,48249.8,4715.1,7241.62,1180.76,570.289,9482.55,751.822,2.57029
454264,395277,106,258177,223966,91,3648.17,491.106,6509.82,22282,7486.02,2442.26,289.433,-236.463,11324.2,6748.14,2.57331
402688,353337,93,214323,184626,89,1887.7,489.216,7925.66,57549,5577.45,9156.29,528.551,545.924,2918.73,7178.08,2.57734
375948,336484,90,189899,169347,87,2755.88,498.977,3890.55,31378.7,4998.83,8879.3,1864.81,1521.39,12485,1372.82,2.58843
410221,359802,89,245580,210669,90,1634.92,240.525,7016.96,67679.1,5356.14,927.823,1543.62,726.815,13085.2,3942.26,2.62875
393272,334599,93,299782,255553,90,2834.42,137.953,6194.08,143153,4426.72,15631,2430.84,463.319,19611.5,398.731,2.64689
378696,341760,88,242188,214928,88,1831.09,308.54,4666.97,66273.7,3348.21,10185.1,405.567,-255.04,2392.85,428.916,2.69527
378712,349376,85,184902,170166,85,3692.19,662.38,11123.8,44413.7,3534.47,11426.3,63.9404,153.767,13386.5,1450.06,2.74769
401731,338630,104,239402,198043,90,2032.11,384.807,6680.69,79836.4,1883.43,11070.1,2067.04,628.291,15098.6,294.989,2.75777
414605,370066,98,245597,226373,87,4321.53,261.585,5818.28,21172.9,6432.74,6824.7,596.22,829.132,9463.58,3493.63,2.77591
362116,322952,91,199715,179677,87,1679.68,285.221,4824.45,59675,2701.7,20640.6,50.915,692.694,2404.19,708.567,2.78801
401951,354755,99,244737,217046,91,2163.61,322.104,7179.16,68259.2,5313.22,9053.13,357.255,1003.98,5980.41,3294.26,2.79708
499493,421407,99,287571,249760,91,7196.9,252.36,5107.36,103326,5767.35,1768.77,1270.87,1646.21,4142.73,3076.37,2.83941
621328,454783,106,257464,183665,99,2996.63,239.65,11138.7,32857.7,6682.5,12032.4,1775.1,-897.792,16865.3,8992.71,2.91602
